params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,mu_fur
22-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.100000-notes/run_0,2234,7774,2568,7440,0.3348254252461952,0.4213395638629283,0.1005376344086021,0.1391818883457679,fn>=0,748.0,1082.0,22.0,0.1
22-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.100000-notes/run_0,4375,15625,5124,14876,0.3293714285714286,0.4274004683840749,0.0968674374831944,0.14016,all,1441.0,2190.0,22.0,0.1
22-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.100000-notes/run_0,2141,7851,2556,7436,0.3236805231200373,0.433489827856025,0.0931952662721893,0.1411285186600433,fn<0,693.0,1108.0,22.0,0.1
22-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.100000-notes/run_0,2534,7783,2956,7361,0.2963693764798737,0.3968200270635995,0.1020241814970792,0.1507130926378003,fn>=0_inferred,751.0,1173.0,22.0,0.1
22-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.100000-notes/run_0,1841,7842,2168,7515,0.3747963063552417,0.4690959409594096,0.091816367265469,0.1296863045141545,fn<0_inferred,690.0,1017.0,22.0,0.1
22-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.200000-notes/run_0,3160,8543,4152,7551,0.2493670886075949,0.4287090558766859,0.1043570388028075,0.2083577197705724,fn<0_inferred,788.0,1780.0,22.0,0.2
22-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.200000-notes/run_0,1142,7155,1120,7177,0.5341506129597198,0.525,0.0849937299707398,0.0821802935010482,fn>=0_inferred,610.0,588.0,22.0,0.2
22-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.200000-notes/run_0,2208,7723,2626,7305,0.3505434782608695,0.4539223153084539,0.1059548254620123,0.1543441667745694,fn>=0,774.0,1192.0,22.0,0.2
22-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.200000-notes/run_0,2094,7975,2646,7423,0.2979942693409742,0.4444444444444444,0.0840630472854641,0.1474608150470219,fn<0,624.0,1176.0,22.0,0.2
22-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.200000-notes/run_0,4302,15698,5272,14728,0.3249651324965132,0.4491654021244309,0.0949212384573601,0.150847241686839,all,1398.0,2368.0,22.0,0.2
22-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.300000-notes/run_0,2036,7913,2668,7281,0.2480353634577603,0.4261619190404798,0.0693586045872819,0.1436876026791356,fn>=0,505.0,1137.0,22.0,0.3
22-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.300000-notes/run_0,2450,7601,2686,7365,0.350204081632653,0.4072970960536113,0.1164969450101833,0.143928430469675,fn<0,858.0,1094.0,22.0,0.3
22-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.300000-notes/run_0,4486,15514,5354,14646,0.3038341506910388,0.4166977960403437,0.0930629523419363,0.1438055949464999,all,1363.0,2231.0,22.0,0.3
22-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.300000-notes/run_0,3613,9754,4713,8654,0.2120121782452255,0.3959261616804583,0.0885139819736538,0.1913061308181259,fn<0_inferred,766.0,1866.0,22.0,0.3
22-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.300000-notes/run_0,873,5760,641,5992,0.6838487972508591,0.5694227769110765,0.0996328437917223,0.0633680555555555,fn>=0_inferred,597.0,365.0,22.0,0.3
22-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.400000-notes/run_0,1176,7258,1266,7168,0.4464285714285714,0.485781990521327,0.0732421875,0.0847340865252135,fn>=0_inferred,525.0,615.0,22.0,0.4
22-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.400000-notes/run_0,1992,8043,2650,7385,0.2650602409638554,0.4475471698113207,0.0714962762356127,0.1474574163869203,fn<0,528.0,1186.0,22.0,0.4
22-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.400000-notes/run_0,4048,15952,5277,14723,0.2811264822134387,0.4485503126776577,0.0772940297493717,0.1483826479438315,all,1138.0,2367.0,22.0,0.4
22-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.400000-notes/run_0,2056,7909,2627,7338,0.296692607003891,0.4495622382946326,0.0831289179612973,0.149323555443166,fn>=0,610.0,1181.0,22.0,0.4
22-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.400000-notes/run_0,2872,8694,4011,7555,0.2134401114206128,0.4367988032909499,0.0811383189940436,0.2015182884748102,fn<0_inferred,613.0,1752.0,22.0,0.4
22-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.500000-notes/run_0,1946,8167,2751,7362,0.2384378211716341,0.4612868047982552,0.0630263515349089,0.1553814130035508,fn>=0,464.0,1269.0,22.0,0.5
22-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.500000-notes/run_0,2020,8212,3021,7211,0.243069306930693,0.4938761999337968,0.0680904174178338,0.1816853385289819,fn<0_inferred,491.0,1492.0,22.0,0.5
22-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.500000-notes/run_0,1825,7943,2232,7536,0.2706849315068493,0.403673835125448,0.065552016985138,0.1134332116328843,fn>=0_inferred,494.0,901.0,22.0,0.5
22-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.500000-notes/run_0,1899,7988,2502,7385,0.2743549236440232,0.4492406075139888,0.0705484089370345,0.1407110665998998,fn<0,521.0,1124.0,22.0,0.5
22-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.500000-notes/run_0,3845,16155,5253,14747,0.2561768530559167,0.4555492099752522,0.0667932460839492,0.1481275147013308,all,985.0,2393.0,22.0,0.5
22-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.600000-notes/run_0,2132,8274,2887,7519,0.2256097560975609,0.4281260824385175,0.063971272775635,0.1493836113125453,fn>=0_inferred,481.0,1236.0,22.0,0.6
22-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.600000-notes/run_0,3765,16235,5242,14758,0.2398406374501992,0.4540251812285387,0.0611871527307223,0.1465968586387434,all,903.0,2380.0,22.0,0.6
22-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.600000-notes/run_0,1862,8022,2614,7270,0.225563909774436,0.4483550114766641,0.0577716643741403,0.1460982298678634,fn<0,420.0,1172.0,22.0,0.6
22-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.600000-notes/run_0,1633,7961,2355,7239,0.258420085731782,0.4857749469214437,0.0582953446608647,0.1437005401331491,fn<0_inferred,422.0,1144.0,22.0,0.6
22-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.600000-notes/run_0,1903,8213,2628,7488,0.2538097740409879,0.4596651445966514,0.0645032051282051,0.1470838913916961,fn>=0,483.0,1208.0,22.0,0.6
22-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.700000-notes/run_0,2221,8461,3370,7312,0.204862674470959,0.4759643916913946,0.06222647702407,0.1895757002718354,fn<0_inferred,455.0,1604.0,22.0,0.7
22-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.700000-notes/run_0,1758,8247,2529,7476,0.2184300341296928,0.4567022538552787,0.0513643659711075,0.14005092761004,fn>=0,384.0,1155.0,22.0,0.7
22-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.700000-notes/run_0,1319,7999,1742,7576,0.2706595905989385,0.4477611940298507,0.0471224920802534,0.0975121890236279,fn>=0_inferred,357.0,780.0,22.0,0.7
22-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.700000-notes/run_0,1782,8213,2583,7412,0.2401795735129068,0.475803329461866,0.0577441985968699,0.1496408133446974,fn<0,428.0,1229.0,22.0,0.7
22-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.700000-notes/run_0,3540,16460,5112,14888,0.2293785310734463,0.4663536776212832,0.0545405695862439,0.1448359659781287,all,812.0,2384.0,22.0,0.7
22-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.800000-notes/run_0,1680,8290,2873,7097,0.2244047619047619,0.5464671075530804,0.0531210370579117,0.189384800965018,fn>=0_inferred,377.0,1570.0,22.0,0.8
22-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.800000-notes/run_0,1718,8376,2648,7446,0.1990686845168801,0.4803625377643504,0.0459307010475423,0.1518624641833811,fn>=0,342.0,1272.0,22.0,0.8
22-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.800000-notes/run_0,1717,8189,2573,7333,0.2108328479906814,0.4733773804897007,0.0493658802672848,0.1487361094150689,fn<0,362.0,1218.0,22.0,0.8
22-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.800000-notes/run_0,3435,16565,5221,14779,0.2049490538573508,0.4769201302432484,0.0476351579944515,0.1503169332930878,all,704.0,2490.0,22.0,0.8
22-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.800000-notes/run_0,1755,8275,2348,7682,0.1863247863247863,0.3918228279386712,0.0425670398333767,0.1111782477341389,fn<0_inferred,327.0,920.0,22.0,0.8
22-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.900000-notes/run_0,1582,8320,2556,7346,0.1883691529709228,0.4976525821596244,0.0405662945820854,0.1528846153846154,fn>=0,298.0,1272.0,22.0,0.9
22-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.900000-notes/run_0,1606,8492,2568,7530,0.1855541718555417,0.4906542056074766,0.0395750332005312,0.1483749411210551,fn<0,298.0,1260.0,22.0,0.9
22-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.900000-notes/run_0,1746,8387,2951,7182,0.1775486827033219,0.5133852931209759,0.0431634642160957,0.1806366996542267,fn>=0_inferred,310.0,1515.0,22.0,0.9
22-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.900000-notes/run_0,1442,8425,2173,7694,0.1983356449375866,0.4680165669581224,0.0371718221991161,0.1207121661721068,fn<0_inferred,286.0,1017.0,22.0,0.9
22-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-0.900000-notes/run_0,3188,16812,5124,14876,0.1869510664993726,0.4941451990632318,0.040064533476741,0.1506067094932191,all,596.0,2532.0,22.0,0.9
22-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-1.000000-notes/run_0,1636,8453,2644,7445,0.1577017114914425,0.4788199697428139,0.0346541302887844,0.1497693126700579,fn<0,258.0,1266.0,22.0,1.0
22-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-1.000000-notes/run_0,3177,16823,5280,14720,0.1693421466792571,0.500189393939394,0.0365489130434782,0.1569874576472686,all,538.0,2641.0,22.0,1.0
22-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-1.000000-notes/run_0,1541,8370,2636,7275,0.18170019467878,0.5216236722306525,0.038487972508591,0.1642771804062126,fn>=0,280.0,1375.0,22.0,1.0
22-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-1.000000-notes/run_0,1382,8259,2118,7523,0.1823444283646888,0.4664778092540132,0.0334972750232619,0.1196270734955805,fn>=0_inferred,252.0,988.0,22.0,1.0
22-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/22-r_fun-1.000000-notes/run_0,1795,8564,3162,7197,0.1593314763231197,0.5227703984819735,0.0397387800472419,0.1930172816440915,fn<0_inferred,286.0,1653.0,22.0,1.0
23-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/23-r_fun-0.000000-notes/run_0,752,6629,443,6938,0.7061170212765957,0.5011286681715575,0.0765350245027385,0.0334892140594358,fn>=0_inferred,531.0,222.0,23.0,0.0
23-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/23-r_fun-0.000000-notes/run_0,3573,9046,4720,7899,0.2670025188916876,0.4451271186440678,0.1207747816179263,0.2322573513154985,fn<0_inferred,954.0,2101.0,23.0,0.0
23-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/23-r_fun-0.000000-notes/run_0,2227,7734,2603,7358,0.366412213740458,0.4579331540530157,0.110899701005708,0.1541246444272045,fn>=0,816.0,1192.0,23.0,0.0
23-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/23-r_fun-0.000000-notes/run_0,2098,7941,2560,7479,0.3188751191611058,0.441796875,0.0894504612916165,0.1424253872308273,fn<0,669.0,1131.0,23.0,0.0
23-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/23-r_fun-0.000000-notes/run_0,4325,15675,5163,14837,0.3433526011560693,0.4499322099554522,0.1000876187908606,0.1481977671451355,all,1485.0,2323.0,23.0,0.0
23-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/23-r_fun-0.100000-notes/run_0,1099,7224,1034,7289,0.554140127388535,0.5261121856866537,0.0835505556317739,0.0753045404208195,fn>=0_inferred,609.0,544.0,23.0,0.1
23-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/23-r_fun-0.100000-notes/run_0,4238,15762,5181,14819,0.3364794714487966,0.4572476355915846,0.0962278156420811,0.1502981855094531,all,1426.0,2369.0,23.0,0.1
23-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/23-r_fun-0.100000-notes/run_0,2201,7894,2613,7482,0.3584734211721944,0.4596249521622656,0.1054530874097834,0.1521408664808715,fn<0,789.0,1201.0,23.0,0.1
23-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/23-r_fun-0.100000-notes/run_0,2037,7868,2568,7337,0.3127147766323024,0.454828660436137,0.0868202262505111,0.1484494153533299,fn>=0,637.0,1168.0,23.0,0.1
23-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/23-r_fun-0.100000-notes/run_0,3139,8538,4147,7530,0.2602739726027397,0.4400771642150952,0.1084993359893758,0.2137502928086203,fn<0_inferred,817.0,1825.0,23.0,0.1
23-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/23-r_fun-0.200000-notes/run_0,2132,7981,2647,7466,0.3067542213883677,0.4416320362674726,0.0875971068845432,0.1464728730735496,fn<0,654.0,1169.0,23.0,0.2
23-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/23-r_fun-0.200000-notes/run_0,2195,7969,2217,7947,0.3029612756264236,0.3098782138024357,0.0836793758651063,0.0862090601079181,fn>=0_inferred,665.0,687.0,23.0,0.2
23-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/23-r_fun-0.200000-notes/run_0,4211,15789,5351,14649,0.2939919259083353,0.4444029153429265,0.0845108881152297,0.1506111850022167,all,1238.0,2378.0,23.0,0.2
