params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,var_iu
18-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.100000-notes/run_0,3144,7927,3642,7429,0.3393765903307888,0.4297089511257551,0.1436263292502355,0.1974265169673268,fn<0_inferred,1067.0,1565.0,18.0,0.1
18-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.200000-notes/run_0,2119,7795,2627,7287,0.3161868806040585,0.4484202512371526,0.0919445588033484,0.1511225144323284,fn>=0,670.0,1178.0,18.0,0.2
18-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.200000-notes/run_0,2063,7921,2768,7216,0.320891904992729,0.4938583815028902,0.091740576496674,0.1725792197954803,fn<0_inferred,662.0,1367.0,18.0,0.2
18-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.200000-notes/run_0,2101,7985,2652,7434,0.3069966682532127,0.4509803921568627,0.0867635189669088,0.1497808390732623,fn<0,645.0,1196.0,18.0,0.2
18-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.200000-notes/run_0,4220,15780,5279,14721,0.3116113744075829,0.4497063837848077,0.0893281706405814,0.1504435994930291,all,1315.0,2374.0,18.0,0.2
18-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.200000-notes/run_0,2157,7859,2511,7505,0.3027352804821511,0.4010354440461967,0.0870086608927381,0.1281333502990202,fn>=0_inferred,653.0,1007.0,18.0,0.2
18-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.300000-notes/run_0,3740,16260,5144,14856,0.2922459893048128,0.4854199066874028,0.0735729671513193,0.1535670356703567,all,1093.0,2497.0,18.0,0.3
18-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.300000-notes/run_0,1748,8241,2604,7385,0.2643020594965675,0.5061443932411674,0.0625592417061611,0.1599320470816648,fn<0,462.0,1318.0,18.0,0.3
18-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.300000-notes/run_0,1992,8019,2540,7471,0.3167670682730923,0.4641732283464567,0.0844599116584125,0.1470258136924803,fn>=0,631.0,1179.0,18.0,0.3
18-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.300000-notes/run_0,2715,9009,4210,7514,0.2173112338858195,0.4952494061757719,0.0785200958211338,0.2314352314352314,fn<0_inferred,590.0,2085.0,18.0,0.3
18-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.300000-notes/run_0,1025,7251,934,7342,0.4907317073170731,0.4411134903640257,0.0685099427948787,0.0568197490001379,fn>=0_inferred,503.0,412.0,18.0,0.3
18-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.400000-notes/run_0,606,6979,615,6970,0.5297029702970297,0.5365853658536586,0.046054519368723,0.0472847112766872,fn>=0_inferred,321.0,330.0,18.0,0.4
18-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.400000-notes/run_0,2413,10002,4562,7853,0.1711562370493162,0.5615957913195967,0.0525913663568063,0.2561487702459508,fn<0_inferred,413.0,2562.0,18.0,0.4
18-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.400000-notes/run_0,1394,8591,2589,7396,0.2159253945480631,0.5778292777134029,0.0406976744186046,0.174135723431498,fn<0,301.0,1496.0,18.0,0.4
18-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.400000-notes/run_0,3019,16981,5177,14823,0.243126863199735,0.5586246861116476,0.0495176415030695,0.1703079912843766,all,734.0,2892.0,18.0,0.4
18-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.400000-notes/run_0,1625,8390,2588,7427,0.2664615384615384,0.5394126738794436,0.0583007943988151,0.166388557806913,fn>=0,433.0,1396.0,18.0,0.4
18-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.500000-notes/run_0,951,9050,2611,7390,0.2544689800210305,0.7284565300651091,0.0327469553450608,0.2101657458563536,fn>=0,242.0,1902.0,18.0,0.5
18-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.500000-notes/run_0,1887,6888,4553,4222,0.2416534181240063,0.6857017351197013,0.108005684509711,0.4532520325203252,fn<0_inferred,456.0,3122.0,18.0,0.5
18-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.500000-notes/run_0,117,11108,606,10619,0.6581196581196581,0.933993399339934,0.007251153592617,0.0509542671948145,fn>=0_inferred,77.0,566.0,18.0,0.5
18-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.500000-notes/run_0,1053,8946,2548,7451,0.2763532763532763,0.7009419152276295,0.0390551603811568,0.1996422982338475,fn<0,291.0,1786.0,18.0,0.5
18-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.500000-notes/run_0,2004,17996,5159,14841,0.2659680638722554,0.7148672223299088,0.0359140219661747,0.2049344298733051,all,533.0,3688.0,18.0,0.5
18-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.600000-notes/run_0,0,10906,133,10773,0.0,1.0,0.0,0.0121951219512195,fn>=0_inferred,0.0,133.0,18.0,0.6
18-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.600000-notes/run_0,950,19050,5228,14772,0.2810526315789474,0.8693573068094874,0.0180747359870024,0.2385826771653543,all,267.0,4545.0,18.0,0.6
18-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.600000-notes/run_0,496,9527,2581,7442,0.2903225806451613,0.8636187524215421,0.0193496371943026,0.233966621181904,fn>=0,144.0,2229.0,18.0,0.6
18-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.600000-notes/run_0,950,8144,5095,3999,0.2810526315789474,0.8659470068694799,0.0667666916729182,0.5417485265225933,fn<0_inferred,267.0,4412.0,18.0,0.6
18-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.600000-notes/run_0,454,9523,2647,7330,0.2709251101321586,0.8749527767283718,0.0167803547066848,0.2432006720571248,fn<0,123.0,2316.0,18.0,0.6
18-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.700000-notes/run_0,474,19526,5242,14758,0.2637130801687763,0.9334223578786722,0.0084699823824366,0.2505889583119942,all,125.0,4893.0,18.0,0.7
18-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.700000-notes/run_0,222,9829,2616,7435,0.2477477477477477,0.9361620795107034,0.0073974445191661,0.2491606470648082,fn>=0,55.0,2449.0,18.0,0.7
18-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.700000-notes/run_0,0,9520,4,9516,0.0,1.0,0.0,0.0004201680672268,fn>=0_inferred,0.0,4.0,18.0,0.7
18-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.700000-notes/run_0,252,9697,2626,7323,0.2777777777777778,0.9306930693069309,0.0095589239382766,0.2520367123852738,fn<0,70.0,2444.0,18.0,0.7
18-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.700000-notes/run_0,474,10006,5238,5242,0.2637130801687763,0.9333715158457426,0.0238458603586417,0.4886068358984609,fn<0_inferred,125.0,4889.0,18.0,0.7
18-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.800000-notes/run_0,0,8165,0,8165,0.0,0.0,0.0,0.0,fn>=0_inferred,0.0,0.0,18.0,0.8
18-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.800000-notes/run_0,145,9897,2621,7421,0.296551724137931,0.9610835558946966,0.0057943673359385,0.254521572193594,fn<0,43.0,2519.0,18.0,0.8
18-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.800000-notes/run_0,280,11555,5158,6677,0.2928571428571428,0.9616130283055448,0.0122809645050172,0.4292514063176114,fn<0_inferred,82.0,4960.0,18.0,0.8
18-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.800000-notes/run_0,135,9823,2537,7421,0.2888888888888888,0.9621600315333072,0.0052553564209675,0.2484984220706505,fn>=0,39.0,2441.0,18.0,0.8
18-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.800000-notes/run_0,280,19720,5158,14842,0.2928571428571428,0.9616130283055448,0.005524861878453,0.2515212981744422,all,82.0,4960.0,18.0,0.8
18-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.900000-notes/run_0,0,9494,61,9433,0.0,1.0,0.0,0.006425110596166,fn>=0_inferred,0.0,61.0,18.0,0.9
18-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.900000-notes/run_0,119,9859,2688,7290,0.4201680672268907,0.9743303571428572,0.0068587105624142,0.2656456030023329,fn<0,50.0,2619.0,18.0,0.9
18-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.900000-notes/run_0,147,9875,2559,7463,0.3537414965986394,0.9628761234857366,0.006967707356291,0.2495189873417721,fn>=0,52.0,2464.0,18.0,0.9
18-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.900000-notes/run_0,266,19734,5247,14753,0.3834586466165413,0.9687440442157425,0.0069138480309089,0.2575757575757575,all,102.0,5083.0,18.0,0.9
18-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-0.900000-notes/run_0,266,10240,5186,5320,0.3834586466165413,0.9683763979946008,0.019172932330827,0.4904296875,fn<0_inferred,102.0,5022.0,18.0,0.9
18-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-1.000000-notes/run_0,38,9915,2614,7339,0.3421052631578947,0.9904361132364192,0.0017713584957078,0.2611195158850227,fn>=0,13.0,2589.0,18.0,1.0
18-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-1.000000-notes/run_0,85,19915,5239,14761,0.3294117647058823,0.9891200610803588,0.0018968904545762,0.2602058749686166,all,28.0,5182.0,18.0,1.0
18-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-1.000000-notes/run_0,47,10000,2625,7422,0.3191489361702128,0.9878095238095238,0.002021018593371,0.2593,fn<0,15.0,2593.0,18.0,1.0
18-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-1.000000-notes/run_0,0,7055,3,7052,0.0,1.0,0.0,0.000425230333097,fn>=0_inferred,0.0,3.0,18.0,1.0
18-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/18-r_fun-1.000000-notes/run_0,85,12860,5236,7709,0.3294117647058823,0.9891138273491216,0.0036321183032818,0.4027216174183515,fn<0_inferred,28.0,5179.0,18.0,1.0
19-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/19-r_fun-0.100000-notes/run_0,1963,7064,1943,7084,0.4798777381558838,0.4745239320638188,0.1329757199322416,0.1305209513023782,fn>=0_inferred,942.0,922.0,19.0,0.1
19-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/19-r_fun-0.100000-notes/run_0,3050,7923,3273,7700,0.3540983606557377,0.3981057134127712,0.1402597402597402,0.1644579073583238,fn<0_inferred,1080.0,1303.0,19.0,0.1
19-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/19-r_fun-0.100000-notes/run_0,2486,7455,2607,7334,0.4050683829444891,0.4326812428078251,0.1373056994818652,0.1513078470824949,fn>=0,1007.0,1128.0,19.0,0.1
19-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/19-r_fun-0.100000-notes/run_0,5013,14987,5216,14784,0.4033512866546977,0.4265720858895706,0.1367694805194805,0.1484620004003469,all,2022.0,2225.0,19.0,0.1
19-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/19-r_fun-0.100000-notes/run_0,2527,7532,2609,7450,0.4016620498614958,0.4204676121119203,0.136241610738255,0.1456452469463622,fn<0,1015.0,1097.0,19.0,0.1
19-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/19-r_fun-0.200000-notes/run_0,1346,6983,1883,6446,0.4049034175334324,0.574614976101965,0.0845485572448029,0.1549477302019189,fn>=0_inferred,545.0,1082.0,19.0,0.2
19-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/19-r_fun-0.200000-notes/run_0,4119,15881,5318,14682,0.2991017237193493,0.4571267393757051,0.0839122735322163,0.1530760027706063,all,1232.0,2431.0,19.0,0.2
19-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/19-r_fun-0.200000-notes/run_0,2773,8898,3435,8236,0.2477461233321312,0.3927219796215429,0.0834142787761049,0.1516071027197122,fn<0_inferred,687.0,1349.0,19.0,0.2
19-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/19-r_fun-0.200000-notes/run_0,1898,8084,2602,7380,0.2934668071654373,0.4846272098385857,0.0754742547425474,0.1559871350816427,fn>=0,557.0,1261.0,19.0,0.2
19-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/19-r_fun-0.200000-notes/run_0,2221,7797,2716,7302,0.3039171544349392,0.430780559646539,0.0924404272801972,0.150057714505579,fn<0,675.0,1170.0,19.0,0.2
19-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/19-r_fun-0.300000-notes/run_0,2010,8517,2895,7632,0.2557213930348259,0.4832469775474957,0.0673480083857442,0.1642597158623928,fn<0_inferred,514.0,1399.0,19.0,0.3
19-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/19-r_fun-0.300000-notes/run_0,3665,16335,5216,14784,0.2772169167803547,0.4921395705521472,0.0687229437229437,0.1571472298745026,all,1016.0,2567.0,19.0,0.3
19-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/19-r_fun-0.300000-notes/run_0,1655,7818,2321,7152,0.3033232628398791,0.5032313657906075,0.0701901565995525,0.1493988232284471,fn>=0_inferred,502.0,1168.0,19.0,0.3
19-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/19-r_fun-0.300000-notes/run_0,1831,8206,2583,7454,0.2812670671764063,0.4905149051490515,0.0690904212503353,0.1543992200828662,fn<0,515.0,1267.0,19.0,0.3
19-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/19-r_fun-0.300000-notes/run_0,1834,8129,2633,7330,0.2731733914940021,0.4937333839726547,0.0683492496589358,0.1599212695288473,fn>=0,501.0,1300.0,19.0,0.3
19-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/19-r_fun-0.400000-notes/run_0,2320,8523,4023,6820,0.1900862068965517,0.5329356201839424,0.0646627565982404,0.2515546169189253,fn<0_inferred,441.0,2144.0,19.0,0.4
19-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/19-r_fun-0.400000-notes/run_0,1674,8405,2652,7427,0.2592592592592592,0.5324283559577677,0.0584354382657869,0.167995240928019,fn<0,434.0,1412.0,19.0,0.4
19-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/19-r_fun-0.400000-notes/run_0,3147,16853,5212,14788,0.2545281220209723,0.5498848810437452,0.0541655396267243,0.1700587432504598,all,801.0,2866.0,19.0,0.4
19-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/19-r_fun-0.400000-notes/run_0,827,8330,1189,7968,0.4353083434099153,0.607232968881413,0.0451807228915662,0.0866746698679471,fn>=0_inferred,360.0,722.0,19.0,0.4
