params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,dhom
18-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-0.500000-notes/run_0,3297,7408,5058,5647,0.3809523809523809,0.5964808224594701,0.2224189835310784,0.4072624190064794,fn<0_inferred,1256.0,3017.0,18.0,0.5
18-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-0.500000-notes/run_0,1950,8024,2573,7401,0.4646153846153846,0.5942479595802566,0.1224158897446291,0.1905533399800598,fn<0,906.0,1529.0,18.0,0.5
18-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-0.500000-notes/run_0,3834,16166,5152,14848,0.4561815336463223,0.5953027950310559,0.1177936422413793,0.1897191636768526,all,1749.0,3067.0,18.0,0.5
18-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-0.500000-notes/run_0,1884,8142,2579,7447,0.447452229299363,0.5963551764249709,0.1131999462870954,0.1888970768852861,fn>=0,843.0,1538.0,18.0,0.5
18-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-0.500000-notes/run_0,537,8758,94,9201,0.9180633147113594,0.5319148936170213,0.0535811324855993,0.0057090659968029,fn>=0_inferred,493.0,50.0,18.0,0.5
18-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-0.600000-notes/run_0,3260,16740,5173,14827,0.5049079754601227,0.6879953605258071,0.1110136912389559,0.2126045400238948,all,1646.0,3559.0,18.0,0.6
18-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-0.600000-notes/run_0,1539,8341,2514,7366,0.5009746588693957,0.6945107398568019,0.1046701058919359,0.2093274187747272,fn<0,771.0,1746.0,18.0,0.6
18-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-0.600000-notes/run_0,1721,8399,2659,7461,0.5084253341080767,0.6818352764197066,0.1172765044900147,0.2158590308370044,fn>=0,875.0,1813.0,18.0,0.6
18-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-0.600000-notes/run_0,492,8022,15,8499,0.9817073170731708,0.4,0.0568302153194493,0.0007479431563201,fn>=0_inferred,483.0,6.0,18.0,0.6
18-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-0.600000-notes/run_0,2768,8718,5158,6328,0.4201589595375722,0.688832880961613,0.1837863463969658,0.4075476026611608,fn<0_inferred,1163.0,3553.0,18.0,0.6
18-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-0.700000-notes/run_0,4268,15732,5176,14824,0.4629803186504217,0.5571870170015456,0.1332973556395035,0.1833206203915586,all,1976.0,2884.0,18.0,0.7
18-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-0.700000-notes/run_0,2088,7953,2640,7401,0.4904214559386973,0.5969696969696969,0.1383596811241724,0.1981642147617251,fn<0_inferred,1024.0,1576.0,18.0,0.7
18-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-0.700000-notes/run_0,2180,7779,2536,7423,0.436697247706422,0.5157728706624606,0.1282500336791054,0.1681450057848052,fn>=0_inferred,952.0,1308.0,18.0,0.7
18-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-0.700000-notes/run_0,2305,7672,2567,7410,0.4924078091106291,0.5442150370081807,0.1531713900134952,0.1820907194994786,fn>=0,1135.0,1397.0,18.0,0.7
18-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-0.700000-notes/run_0,1963,8060,2609,7414,0.4284258787570046,0.5699501724798773,0.113434043701106,0.1844913151364764,fn<0,841.0,1487.0,18.0,0.7
18-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-0.800000-notes/run_0,411,7469,56,7824,0.9927007299270072,0.9464285714285714,0.0521472392638036,0.0070959967867184,fn>=0_inferred,408.0,53.0,18.0,0.8
18-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-0.800000-notes/run_0,1857,8126,2625,7358,0.4975767366720517,0.6445714285714286,0.1255776026094047,0.2082205267044056,fn<0,924.0,1692.0,18.0,0.8
18-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-0.800000-notes/run_0,2448,9672,5186,6934,0.4399509803921568,0.7356344003085229,0.1553216036919527,0.3944375516956162,fn<0_inferred,1077.0,3815.0,18.0,0.8
18-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-0.800000-notes/run_0,1002,9015,2617,7400,0.5598802395209581,0.8314864348490638,0.0758108108108108,0.2413754853022739,fn>=0,561.0,2176.0,18.0,0.8
18-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-0.800000-notes/run_0,2859,17141,5242,14758,0.5194123819517313,0.73788630293781,0.1006233907033473,0.2256577795927892,all,1485.0,3868.0,18.0,0.8
18-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-0.900000-notes/run_0,1043,5625,585,6083,0.4813039309683605,0.0752136752136752,0.082525069866842,0.0078222222222222,fn>=0_inferred,502.0,44.0,18.0,0.9
18-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-0.900000-notes/run_0,4638,15362,5213,14787,0.4586028460543337,0.5183195856512565,0.1438425644146885,0.175888556177581,all,2127.0,2702.0,18.0,0.9
18-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-0.900000-notes/run_0,2197,7856,2645,7408,0.4565316340464269,0.5485822306238185,0.1353941684665227,0.1846995926680244,fn<0,1003.0,1451.0,18.0,0.9
18-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-0.900000-notes/run_0,2441,7506,2568,7379,0.4604670217124129,0.4871495327102804,0.1523241631657406,0.1666666666666666,fn>=0,1124.0,1251.0,18.0,0.9
18-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-0.900000-notes/run_0,3595,9737,4628,8704,0.4520166898470097,0.5743301642178047,0.1866957720588235,0.2729793570915066,fn<0_inferred,1625.0,2658.0,18.0,0.9
18-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-1.000000-notes/run_0,3588,10003,4756,8835,0.4581939799331103,0.5912531539108494,0.1860780984719864,0.2811156653004099,fn<0_inferred,1644.0,2812.0,18.0,1.0
18-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-1.000000-notes/run_0,2455,7463,2546,7372,0.4615071283095723,0.4807541241162608,0.1536896364622897,0.164009111617312,fn>=0,1133.0,1224.0,18.0,1.0
18-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-1.000000-notes/run_0,2002,8080,2661,7421,0.477022977022977,0.6065388951521984,0.1286888559493329,0.1997524752475247,fn<0,955.0,1614.0,18.0,1.0
18-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-1.000000-notes/run_0,869,5540,451,5958,0.5109321058688148,0.0576496674057649,0.0745216515609264,0.0046931407942238,fn>=0_inferred,444.0,26.0,18.0,1.0
18-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/18-r_fun-1.000000-notes/run_0,4457,15543,5207,14793,0.4684765537356966,0.5450355290954484,0.1411478401946866,0.1825902335456475,all,2088.0,2838.0,18.0,1.0
19-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.000000-notes/run_0,4297,15703,5230,14770,0.2718175471259018,0.4017208413001912,0.0790792146242383,0.1337960899191237,all,1168.0,2101.0,19.0,0.0
19-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.000000-notes/run_0,1920,7998,2619,7299,0.2229166666666666,0.4303169148529973,0.0586381696122756,0.1409102275568892,fn<0,428.0,1127.0,19.0,0.0
19-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.000000-notes/run_0,2611,5472,3117,4966,0.1501340482573726,0.2880975296759704,0.0789367700362464,0.1641081871345029,fn>=0_inferred,392.0,898.0,19.0,0.0
19-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.000000-notes/run_0,1686,10231,2113,9804,0.4602609727164887,0.5693327023189777,0.0791513667890656,0.1175838138989346,fn<0_inferred,776.0,1203.0,19.0,0.0
19-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.000000-notes/run_0,2377,7705,2611,7471,0.3113167858645351,0.3730371505170433,0.0990496586802302,0.1264114211550941,fn>=0,740.0,974.0,19.0,0.0
19-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.100000-notes/run_0,2302,7738,2655,7385,0.3245004344048653,0.4143126177024482,0.1011509817197021,0.1421555957611786,fn>=0,747.0,1100.0,19.0,0.1
19-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.100000-notes/run_0,1872,8088,2581,7379,0.3621794871794871,0.5373886090662534,0.0918823688846727,0.1714886251236399,fn<0,678.0,1387.0,19.0,0.1
19-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.100000-notes/run_0,4174,15826,5236,14764,0.3413991375179683,0.4749809014514897,0.0965185586561907,0.1571464678377353,all,1425.0,2487.0,19.0,0.1
19-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.100000-notes/run_0,2166,8453,3113,7506,0.3776546629732225,0.5669771924188886,0.1089794830802025,0.2088016088962498,fn<0_inferred,818.0,1765.0,19.0,0.1
19-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.100000-notes/run_0,2008,7373,2123,7258,0.3022908366533864,0.3400847856806406,0.0836318545053733,0.0979248609792486,fn>=0_inferred,607.0,722.0,19.0,0.1
19-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.200000-notes/run_0,2354,7634,2566,7422,0.3785046728971962,0.4298519095869056,0.1200485044462409,0.1444851977993188,fn>=0,891.0,1103.0,19.0,0.2
19-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.200000-notes/run_0,3559,6110,4181,5488,0.2621522899690924,0.3719205931595312,0.1700072886297376,0.2545008183306055,fn<0_inferred,933.0,1555.0,19.0,0.2
19-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.200000-notes/run_0,2251,7761,2639,7373,0.3243003109729009,0.4236453201970443,0.099009900990099,0.1440536013400335,fn<0,730.0,1118.0,19.0,0.2
19-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.200000-notes/run_0,4605,15395,5205,14795,0.3520086862106406,0.4267050912584054,0.1095640419060493,0.144267619356934,all,1621.0,2221.0,19.0,0.2
19-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.200000-notes/run_0,1046,9285,1024,9307,0.6577437858508605,0.650390625,0.0739228537659826,0.0717285945072697,fn>=0_inferred,688.0,666.0,19.0,0.2
19-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.300000-notes/run_0,2067,8238,2702,7603,0.3981615868408321,0.53960029607698,0.1082467447060371,0.1769847050254916,fn<0_inferred,823.0,1458.0,19.0,0.3
19-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.300000-notes/run_0,2148,7981,2694,7435,0.419925512104283,0.5374907201187825,0.1213180901143241,0.1814308983836612,fn>=0,902.0,1448.0,19.0,0.3
19-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.300000-notes/run_0,1908,7963,2587,7284,0.3794549266247379,0.5423270197139544,0.0993959362987369,0.176189878186613,fn<0,724.0,1403.0,19.0,0.3
19-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.300000-notes/run_0,4056,15944,5281,14719,0.400887573964497,0.5398598750236697,0.1104694612405734,0.1788133467134972,all,1626.0,2851.0,19.0,0.3
19-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.300000-notes/run_0,1989,7706,2579,7116,0.4037204625439919,0.5401318340442032,0.1128442945474986,0.180768232546068,fn>=0_inferred,803.0,1393.0,19.0,0.3
19-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.400000-notes/run_0,1651,8129,2725,7055,0.4470018170805572,0.6649541284403669,0.1046066619418851,0.222905646450978,fn<0_inferred,738.0,1812.0,19.0,0.4
19-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.400000-notes/run_0,3731,16269,5222,14778,0.4256231573304744,0.589620834929146,0.1074570307213425,0.1892556395598991,all,1588.0,3079.0,19.0,0.4
19-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.400000-notes/run_0,2080,8140,2497,7723,0.4086538461538461,0.5074088906688026,0.1100608571798524,0.1556511056511056,fn>=0_inferred,850.0,1267.0,19.0,0.4
19-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.400000-notes/run_0,1897,8050,2604,7343,0.4370057986294148,0.5898617511520737,0.112896636252213,0.190807453416149,fn<0,829.0,1536.0,19.0,0.4
19-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.400000-notes/run_0,1834,8219,2618,7435,0.4138495092693566,0.5893812070282658,0.1020847343644922,0.1877357342742426,fn>=0,759.0,1543.0,19.0,0.4
19-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.500000-notes/run_0,4040,15960,5262,14738,0.4445544554455445,0.5735461801596351,0.121861853711494,0.1890977443609022,all,1796.0,3018.0,19.0,0.5
19-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.500000-notes/run_0,3559,7887,5172,6274,0.3832537229558865,0.575599381283836,0.2174051641695887,0.3774565741092938,fn<0_inferred,1364.0,2977.0,19.0,0.5
19-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.500000-notes/run_0,2023,7996,2651,7368,0.4310430054374691,0.5658242172764995,0.1183496199782844,0.1875937968984492,fn<0,872.0,1500.0,19.0,0.5
19-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.500000-notes/run_0,481,8073,90,8464,0.8981288981288982,0.4555555555555555,0.051039697542533,0.0050786572525702,fn>=0_inferred,432.0,41.0,19.0,0.5
19-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.500000-notes/run_0,2017,7964,2611,7370,0.4581060981655924,0.5813864419762543,0.1253731343283582,0.1906077348066298,fn>=0,924.0,1518.0,19.0,0.5
19-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.600000-notes/run_0,1636,8254,2611,7279,0.4718826405867971,0.6690923018000766,0.1060585245225992,0.2116549551732493,fn>=0,772.0,1747.0,19.0,0.6
19-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/19-r_fun-0.600000-notes/run_0,1834,8633,2514,7953,0.4427480916030534,0.5934765314240255,0.1020998365396705,0.172825205606394,fn>=0_inferred,812.0,1492.0,19.0,0.6
