params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,mu_fnr
13-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/13-r_fun-0.800000-notes/run_0,1574,8426,985,9015,0.6283354510800508,0.4060913705583756,0.1097060454797559,0.0474721101352955,fn>=0,989.0,400.0,13.0,0.8
13-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/13-r_fun-0.900000-notes/run_0,1520,8447,782,9185,0.6980263157894737,0.4130434782608695,0.1155144256940664,0.038238427844205,fn<0,1061.0,323.0,13.0,0.9
13-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/13-r_fun-0.900000-notes/run_0,2987,17013,1539,18461,0.7020421827920991,0.4217024041585445,0.113590813065381,0.0381472991241991,all,2097.0,649.0,13.0,0.9
13-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/13-r_fun-0.900000-notes/run_0,1467,8566,757,9276,0.7062031356509885,0.4306472919418758,0.1116860715825786,0.0380574363763717,fn>=0,1036.0,326.0,13.0,0.9
13-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/13-r_fun-0.900000-notes/run_0,1579,8498,789,9288,0.6725775807473084,0.3447401774397972,0.1143410852713178,0.0320075311838079,fn<0_inferred,1062.0,272.0,13.0,0.9
13-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/13-r_fun-0.900000-notes/run_0,1408,8515,750,9173,0.7350852272727273,0.5026666666666667,0.1128311348522838,0.0442748091603053,fn>=0_inferred,1035.0,377.0,13.0,0.9
13-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/13-r_fun-1.000000-notes/run_0,2758,17242,1241,18759,0.7422044960116027,0.427074939564867,0.1091209552748014,0.0307388933998376,all,2047.0,530.0,13.0,1.0
13-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/13-r_fun-1.000000-notes/run_0,1270,8666,565,9371,0.7622047244094489,0.4654867256637168,0.1032974068936079,0.0303484883452573,fn<0_inferred,968.0,263.0,13.0,1.0
13-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/13-r_fun-1.000000-notes/run_0,1407,8553,639,9321,0.7391613361762616,0.4256651017214397,0.1115760111576011,0.0318017070033906,fn>=0,1040.0,272.0,13.0,1.0
13-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/13-r_fun-1.000000-notes/run_0,1351,8689,602,9438,0.7453737971872687,0.4285714285714285,0.1066963339690612,0.029692714926919,fn<0,1007.0,258.0,13.0,1.0
13-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/13-r_fun-1.000000-notes/run_0,1488,8576,676,9388,0.7251344086021505,0.3949704142011834,0.1149339582445675,0.031133395522388,fn>=0_inferred,1079.0,267.0,13.0,1.0
14-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.000000-notes/run_0,2239,8080,2984,7335,0.2925413130861992,0.4691689008042895,0.0892978868438991,0.1732673267326732,fn>=0_inferred,655.0,1400.0,14.0,0.0
14-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.000000-notes/run_0,2061,7620,2329,7352,0.2950024260067928,0.3761270931730356,0.0826985854189336,0.1149606299212598,fn<0_inferred,608.0,876.0,14.0,0.0
14-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.000000-notes/run_0,2124,7814,2657,7281,0.294256120527307,0.4358298833270606,0.0858398571624776,0.1481955464550806,fn>=0,625.0,1158.0,14.0,0.0
14-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.000000-notes/run_0,2176,7886,2656,7406,0.2931985294117647,0.420933734939759,0.0861463678098838,0.1417702257164595,fn<0,638.0,1118.0,14.0,0.0
14-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.000000-notes/run_0,4300,15700,5313,14687,0.2937209302325581,0.4283832109919066,0.0859944168312112,0.144968152866242,all,1263.0,2276.0,14.0,0.0
14-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.100000-notes/run_0,2302,7846,2601,7547,0.317984361424848,0.3963860053825451,0.0969921823241023,0.1314045373438694,fn>=0,732.0,1031.0,14.0,0.1
14-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.100000-notes/run_0,2687,7804,2698,7793,0.2858206177893561,0.2887323943661972,0.0985499807519568,0.099820604818042,fn>=0_inferred,768.0,779.0,14.0,0.1
14-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.100000-notes/run_0,4433,15567,5128,14872,0.3128806677193774,0.4060062402496099,0.0932625067240451,0.1337444594334168,all,1387.0,2082.0,14.0,0.1
14-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.100000-notes/run_0,2131,7721,2527,7325,0.3073674331299859,0.4159081915314602,0.089419795221843,0.1361222639554462,fn<0,655.0,1051.0,14.0,0.1
14-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.100000-notes/run_0,1746,7763,2430,7079,0.354524627720504,0.5362139917695473,0.0874417290577765,0.1678474816436944,fn<0_inferred,619.0,1303.0,14.0,0.1
14-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.200000-notes/run_0,4220,15780,4926,15074,0.3476303317535545,0.4411287048315063,0.0973198885498208,0.1377059569074778,all,1467.0,2173.0,14.0,0.2
14-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.200000-notes/run_0,2372,8325,3166,7531,0.3258853288364249,0.4949463044851547,0.1026424113663524,0.1882282282282282,fn<0_inferred,773.0,1567.0,14.0,0.2
14-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.200000-notes/run_0,2191,7790,2507,7474,0.3569146508443633,0.4379736737136019,0.1046293818571046,0.1409499358151476,fn<0,782.0,1098.0,14.0,0.2
14-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.200000-notes/run_0,2029,7990,2419,7600,0.3376047313947757,0.444398511781728,0.0901315789473684,0.1345431789737171,fn>=0,685.0,1075.0,14.0,0.2
14-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.200000-notes/run_0,1848,7455,1760,7543,0.3755411255411255,0.3443181818181818,0.0920058332228556,0.0812877263581488,fn>=0_inferred,694.0,606.0,14.0,0.2
14-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.300000-notes/run_0,2227,7985,2239,7973,0.3668612483161203,0.3702545779365788,0.1024708390819014,0.1038196618659987,fn>=0_inferred,817.0,829.0,14.0,0.3
14-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.300000-notes/run_0,1844,7944,2351,7437,0.3779826464208243,0.5121225010633773,0.0937205862578997,0.1515609264853978,fn<0_inferred,697.0,1204.0,14.0,0.3
14-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.300000-notes/run_0,4071,15929,4590,15410,0.3718987963645296,0.4429193899782135,0.0982478909798831,0.1276288530353443,all,1514.0,2033.0,14.0,0.3
14-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.300000-notes/run_0,2016,8060,2301,7775,0.3551587301587302,0.4350282485875706,0.0920900321543408,0.1241935483870967,fn<0,716.0,1001.0,14.0,0.3
14-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.300000-notes/run_0,2055,7869,2289,7635,0.3883211678832117,0.4508519003931848,0.1045186640471512,0.1311475409836065,fn>=0,798.0,1032.0,14.0,0.3
14-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.400000-notes/run_0,2064,8023,2059,8028,0.4273255813953488,0.4259349198640116,0.1098654708520179,0.1093107316465162,fn<0,882.0,877.0,14.0,0.4
14-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.400000-notes/run_0,1959,7954,2069,7844,0.4175599795814191,0.4485258579023683,0.1042835288118307,0.1166708574302237,fn>=0,818.0,928.0,14.0,0.4
14-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.400000-notes/run_0,2852,8296,3079,8069,0.3555399719495091,0.4030529392659954,0.1256661296319246,0.1495901639344262,fn<0_inferred,1014.0,1241.0,14.0,0.4
14-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.400000-notes/run_0,1171,7681,1049,7803,0.5858240819812126,0.5376549094375596,0.087914904523901,0.0734279390704335,fn>=0_inferred,686.0,564.0,14.0,0.4
14-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.400000-notes/run_0,4023,15977,4128,15872,0.4225702212279393,0.4372577519379845,0.1071068548387096,0.1129749014207923,all,1700.0,1805.0,14.0,0.4
14-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.500000-notes/run_0,3821,16179,3670,16330,0.4655849254121957,0.4435967302452316,0.1089406001224739,0.100624266023858,all,1779.0,1628.0,14.0,0.5
14-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.500000-notes/run_0,1850,8235,1825,8260,0.4632432432432432,0.4558904109589041,0.1037530266343825,0.1010321797207043,fn<0,857.0,832.0,14.0,0.5
14-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.500000-notes/run_0,2027,8011,1850,8188,0.4494326591021214,0.3967567567567567,0.1112603810454323,0.091624016976657,fn<0_inferred,911.0,734.0,14.0,0.5
14-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.500000-notes/run_0,1794,8168,1820,8142,0.483835005574136,0.4912087912087912,0.1066077130926062,0.1094515181194906,fn>=0_inferred,868.0,894.0,14.0,0.5
14-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.500000-notes/run_0,1971,7944,1845,8070,0.4677828513444951,0.4314363143631436,0.1142503097893432,0.1002014098690835,fn>=0,922.0,796.0,14.0,0.5
14-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.600000-notes/run_0,1828,8121,1533,8416,0.5229759299781181,0.431180691454664,0.1135931558935361,0.0813939170052949,fn>=0,956.0,661.0,14.0,0.6
14-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.600000-notes/run_0,1861,8190,1651,8400,0.5061794734013971,0.4433676559660812,0.1121428571428571,0.0893772893772893,fn<0,942.0,732.0,14.0,0.6
14-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.600000-notes/run_0,1565,8001,1253,8313,0.5686900958466453,0.461292897047087,0.1070612293997353,0.0722409698787651,fn>=0_inferred,890.0,578.0,14.0,0.6
14-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.600000-notes/run_0,2124,8310,1931,8503,0.4745762711864407,0.4220611082340756,0.1185463953898624,0.0980746089049338,fn<0_inferred,1008.0,815.0,14.0,0.6
14-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.600000-notes/run_0,3689,16311,3184,16816,0.5145025752236378,0.4375,0.1128686964795433,0.0854024891177732,all,1898.0,1393.0,14.0,0.6
14-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.700000-notes/run_0,3468,16532,2603,17397,0.5792964244521338,0.4394928928159816,0.1154796804046674,0.069199128962013,all,2009.0,1144.0,14.0,0.7
14-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.700000-notes/run_0,1727,7907,1066,8568,0.5911986103068906,0.3377110694183864,0.1191643323996265,0.0455292778550651,fn>=0_inferred,1021.0,360.0,14.0,0.7
14-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.700000-notes/run_0,1802,8208,1310,8700,0.5865704772475028,0.4312977099236641,0.1214942528735632,0.0688352826510721,fn>=0,1057.0,565.0,14.0,0.7
14-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.700000-notes/run_0,1741,8625,1537,8829,0.5674899483055715,0.5100845803513337,0.1119039528825461,0.0908985507246376,fn<0_inferred,988.0,784.0,14.0,0.7
14-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.700000-notes/run_0,1666,8324,1293,8697,0.5714285714285714,0.4477958236658932,0.1094630332298493,0.0695579048534358,fn<0,952.0,579.0,14.0,0.7
14-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.800000-notes/run_0,1633,8143,905,8871,0.6668707899571341,0.3988950276243094,0.1227595536016232,0.0443325555692005,fn>=0_inferred,1089.0,361.0,14.0,0.8
14-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.800000-notes/run_0,1667,8557,1113,9111,0.608878224355129,0.4141958670260557,0.1114037976072879,0.0538740212691363,fn<0_inferred,1015.0,461.0,14.0,0.8
14-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.800000-notes/run_0,3300,16700,2018,17982,0.6375757575757576,0.4073339940535183,0.1170058947836725,0.0492215568862275,all,2104.0,822.0,14.0,0.8
14-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.800000-notes/run_0,1674,8251,1010,8915,0.6571087216248507,0.4316831683168317,0.1233875490745933,0.0528420797479093,fn<0,1100.0,436.0,14.0,0.8
14-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.800000-notes/run_0,1626,8449,1008,9067,0.6174661746617466,0.3829365079365079,0.1107312231167971,0.0456858799857971,fn>=0,1004.0,386.0,14.0,0.8
14-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.900000-notes/run_0,1460,8241,584,9117,0.7664383561643836,0.4160958904109589,0.1227377426785126,0.0294867127775755,fn>=0_inferred,1119.0,243.0,14.0,0.9
14-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.900000-notes/run_0,1570,8729,893,9406,0.6694267515923567,0.4188129899216125,0.1117371890282798,0.0428456867911559,fn<0_inferred,1051.0,374.0,14.0,0.9
14-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.900000-notes/run_0,1608,8406,744,9270,0.7381840796019901,0.4341397849462365,0.1280474649406688,0.0384249345705448,fn>=0,1187.0,323.0,14.0,0.9
14-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.900000-notes/run_0,1422,8564,733,9253,0.6912798874824191,0.4010914051841746,0.1062358154112179,0.0343297524521251,fn<0,983.0,294.0,14.0,0.9
14-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-0.900000-notes/run_0,3030,16970,1477,18523,0.7161716171617162,0.4177386594448206,0.1171516493008691,0.0363582793164407,all,2170.0,617.0,14.0,0.9
14-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-1.000000-notes/run_0,1414,8677,625,9466,0.7305516265912305,0.3904,0.1091274033382632,0.0281203180822865,fn>=0,1033.0,244.0,14.0,1.0
14-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/14-r_fun-1.000000-notes/run_0,2785,17215,1206,18794,0.741113105924596,0.4021558872305141,0.1098222837075662,0.0281731048504211,all,2064.0,485.0,14.0,1.0
