params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,st_prop
14-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.100000-notes/run_0,3861,16139,5223,14777,0.3325563325563325,0.5066053991958644,0.0868917912972863,0.1639506784806989,all,1284.0,2646.0,14.0,0.1
14-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.100000-notes/run_0,1541,8465,2611,7395,0.3205710577547047,0.5990042129452318,0.0668018931710615,0.1847607796810395,fn<0,494.0,1564.0,14.0,0.1
14-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.100000-notes/run_0,2427,8663,3566,7524,0.2649361351462711,0.4997195737521032,0.0854598617756512,0.2057024125591596,fn<0_inferred,643.0,1782.0,14.0,0.1
14-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.100000-notes/run_0,2320,7674,2612,7382,0.3405172413793103,0.4142419601837672,0.1070170685451097,0.1409955694553036,fn>=0,790.0,1082.0,14.0,0.1
14-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.100000-notes/run_0,1434,7476,1657,7253,0.4470013947001394,0.5214242607121303,0.0883772232179787,0.1155698234349919,fn>=0_inferred,641.0,864.0,14.0,0.1
14-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.116667-notes/run_0,3867,16133,5159,14841,0.3514352211016291,0.5138592750533049,0.0915706488781079,0.1643215768920845,all,1359.0,2651.0,14.0,0.116667
14-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.116667-notes/run_0,1468,8522,2597,7393,0.3262942779291553,0.6191759722757028,0.0647910185310428,0.1886881013846515,fn<0,479.0,1608.0,14.0,0.116667
14-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.116667-notes/run_0,2399,7611,2562,7448,0.3668195081283868,0.407103825136612,0.1181525241675617,0.1370384969123637,fn>=0,880.0,1043.0,14.0,0.116667
14-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.116667-notes/run_0,2477,8943,3550,7870,0.2563584981832862,0.4811267605633803,0.0806861499364676,0.1909873644190987,fn<0_inferred,635.0,1708.0,14.0,0.116667
14-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.116667-notes/run_0,1390,7190,1609,6971,0.520863309352518,0.5860783095090119,0.10385884378138,0.13115438108484,fn>=0_inferred,724.0,943.0,14.0,0.116667
14-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.133333-notes/run_0,3839,16161,5143,14857,0.3503516540765824,0.5150690258603927,0.0905297166318906,0.1639131241878596,all,1345.0,2649.0,14.0,0.133333
14-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.133333-notes/run_0,1550,8434,2600,7384,0.3451612903225806,0.6096153846153847,0.072453954496208,0.1879298079203225,fn<0,535.0,1585.0,14.0,0.133333
14-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.133333-notes/run_0,2289,7727,2543,7473,0.3538663171690694,0.4184034604797483,0.1083902047370534,0.1376989776109745,fn>=0,810.0,1064.0,14.0,0.133333
14-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.133333-notes/run_0,1597,7634,2074,7157,0.4627426424546024,0.5863066538090647,0.1032555540030739,0.159287398480482,fn<0_inferred,739.0,1216.0,14.0,0.133333
14-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.133333-notes/run_0,2242,8527,3069,7700,0.2702943800178412,0.4669273378950798,0.0787012987012987,0.1680544153864196,fn>=0_inferred,606.0,1433.0,14.0,0.133333
14-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.150000-notes/run_0,1432,8598,2641,7389,0.3442737430167598,0.6444528587656191,0.0667208011909595,0.1979530123284484,fn<0,493.0,1702.0,14.0,0.15
14-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.150000-notes/run_0,2289,7681,2594,7376,0.3259065093927479,0.405165767154973,0.1011388286334056,0.1368311417784142,fn>=0,746.0,1051.0,14.0,0.15
14-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.150000-notes/run_0,2471,9093,3711,7853,0.2335087009307972,0.4896254378873619,0.0734751050553928,0.1998240404706917,fn<0_inferred,577.0,1817.0,14.0,0.15
14-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.150000-notes/run_0,1250,7186,1524,6912,0.5296,0.6141732283464567,0.0957754629629629,0.1302532702477038,fn>=0_inferred,662.0,936.0,14.0,0.15
14-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.150000-notes/run_0,3721,16279,5235,14765,0.332975006718624,0.5258834765998089,0.0839146630545208,0.169113581915351,all,1239.0,2753.0,14.0,0.15
14-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.166667-notes/run_0,2864,17136,5249,14751,0.4312150837988827,0.6896551724137931,0.0837231374144125,0.21125116713352,all,1235.0,3620.0,14.0,0.166667
14-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.166667-notes/run_0,409,9527,2601,7335,0.6699266503667481,0.9480968858131488,0.0373551465576005,0.2588432874986879,fn<0,274.0,2466.0,14.0,0.166667
14-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.166667-notes/run_0,2038,10055,4979,7114,0.2958783120706575,0.7117895159670616,0.0847624402586449,0.3524614619592243,fn<0_inferred,603.0,3544.0,14.0,0.166667
14-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.166667-notes/run_0,826,7081,270,7637,0.7651331719128329,0.2814814814814815,0.0827550085111955,0.0107329473238243,fn>=0_inferred,632.0,76.0,14.0,0.166667
14-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.166667-notes/run_0,2455,7609,2648,7416,0.3914460285132383,0.4358006042296072,0.1295846817691477,0.1516625049283743,fn>=0,961.0,1154.0,14.0,0.166667
14-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.183333-notes/run_0,2447,7588,2588,7447,0.3825091949325705,0.4161514683153013,0.1256881965892305,0.1419346336320506,fn>=0,936.0,1077.0,14.0,0.183333
14-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.183333-notes/run_0,1643,9858,4440,7061,0.2684114424832623,0.7292792792792793,0.0624557428126327,0.328464191519578,fn<0_inferred,441.0,3238.0,14.0,0.183333
14-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.183333-notes/run_0,1129,7370,711,7788,0.6767050487156776,0.4866385372714487,0.0980996404725218,0.0469470827679782,fn>=0_inferred,764.0,346.0,14.0,0.183333
14-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.183333-notes/run_0,325,9640,2563,7402,0.8276923076923077,0.9781506047600468,0.0363415293164009,0.2600622406639004,fn<0,269.0,2507.0,14.0,0.183333
14-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.183333-notes/run_0,2772,17228,5151,14849,0.4347041847041847,0.6957872257814016,0.0811502458077985,0.2080334339447411,all,1205.0,3584.0,14.0,0.183333
14-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.200000-notes/run_0,740,9180,2652,7268,0.4716216216216216,0.8525641025641025,0.0480187121629058,0.2462962962962963,fn<0,349.0,2261.0,14.0,0.2
14-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.200000-notes/run_0,2530,7550,2624,7456,0.3648221343873518,0.3875762195121951,0.1237929184549356,0.1347019867549669,fn>=0,923.0,1017.0,14.0,0.2
14-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.200000-notes/run_0,3270,16730,5276,14724,0.3889908256880734,0.6213040181956028,0.0863895680521597,0.1959354453078302,all,1272.0,3278.0,14.0,0.2
14-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.200000-notes/run_0,1871,9763,4020,7614,0.2608230892570817,0.6559701492537313,0.0640924612555818,0.2701014032571955,fn<0_inferred,488.0,2637.0,14.0,0.2
14-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.200000-notes/run_0,1399,6967,1256,7110,0.5604002859185132,0.5103503184713376,0.110267229254571,0.0920051672168795,fn>=0_inferred,784.0,641.0,14.0,0.2
14-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.216667-notes/run_0,2915,17085,5194,14806,0.4360205831903945,0.6834809395456296,0.0858435769282723,0.2077846063798653,all,1271.0,3550.0,14.0,0.216667
14-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.216667-notes/run_0,282,9714,2555,7441,1.0,1.0,0.0378981319715092,0.2630224418365246,fn<0,282.0,2555.0,14.0,0.216667
14-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.216667-notes/run_0,2633,7371,2639,7365,0.3756171667299658,0.3770367563471011,0.1342837746096402,0.1349884683218016,fn>=0,989.0,995.0,14.0,0.216667
14-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.216667-notes/run_0,1965,9665,4674,6956,0.272264631043257,0.6940522036799316,0.0769120184013801,0.335644076564925,fn<0_inferred,535.0,3244.0,14.0,0.216667
14-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.216667-notes/run_0,950,7420,520,7850,0.7747368421052632,0.5884615384615385,0.0937579617834395,0.0412398921832884,fn>=0_inferred,736.0,306.0,14.0,0.216667
14-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.233333-notes/run_0,580,9329,2360,7549,0.493103448275862,0.8754237288135593,0.0378858126904225,0.2214599635545074,fn>=0_inferred,286.0,2066.0,14.0,0.233333
14-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.233333-notes/run_0,2388,7703,2855,7236,0.39321608040201,0.4924693520140105,0.1297678275290215,0.1825262884590419,fn<0_inferred,939.0,1406.0,14.0,0.233333
14-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.233333-notes/run_0,2449,7473,2610,7312,0.3556553695385872,0.3954022988505747,0.1191192560175054,0.1380971497390606,fn>=0,871.0,1032.0,14.0,0.233333
14-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.233333-notes/run_0,519,9559,2605,7473,0.6820809248554913,0.9366602687140116,0.0473705339221196,0.2552568260278272,fn<0,354.0,2440.0,14.0,0.233333
14-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.233333-notes/run_0,2968,17032,5215,14785,0.4127358490566037,0.6657718120805369,0.0828542441663848,0.2038515735086895,all,1225.0,3472.0,14.0,0.233333
14-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.250000-notes/run_0,2378,7656,2650,7384,0.3389402859545837,0.4067924528301886,0.1091549295774647,0.1408045977011494,fn>=0,806.0,1078.0,14.0,0.25
14-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.250000-notes/run_0,879,8979,2273,7585,0.4118316268486917,0.772547294324681,0.0477257745550428,0.195567435126406,fn>=0_inferred,362.0,1756.0,14.0,0.25
14-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.250000-notes/run_0,609,9357,2575,7391,0.5894909688013136,0.9029126213592232,0.0485725882830469,0.2484770759858929,fn<0,359.0,2325.0,14.0,0.25
14-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.250000-notes/run_0,2987,17013,5225,14775,0.3900234348844995,0.6512918660287081,0.0788494077834179,0.200023511432434,all,1165.0,3403.0,14.0,0.25
14-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/14-r_fun-0.250000-notes/run_0,2108,8034,2952,7190,0.3809297912713472,0.5579268292682927,0.111682892906815,0.2050037341299477,fn<0_inferred,803.0,1647.0,14.0,0.25
15-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/15-r_fun-0.000000-notes/run_0,4437,15563,5130,14870,0.3376155059725039,0.4270955165692008,0.1007397444519166,0.1407826254578166,all,1498.0,2191.0,15.0,0.0
15-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/15-r_fun-0.000000-notes/run_0,2129,7773,2543,7359,0.3283231564114607,0.4376720408965788,0.0949857317570322,0.143187958317252,fn<0,699.0,1113.0,15.0,0.0
15-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/15-r_fun-0.000000-notes/run_0,2308,7790,2587,7511,0.3461871750433276,0.4166988790104368,0.106377313273865,0.138382541720154,fn>=0,799.0,1078.0,15.0,0.0
15-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/15-r_fun-0.000000-notes/run_0,3436,8415,4450,7401,0.2674621653084982,0.4343820224719101,0.1241724091339008,0.229708853238265,fn<0_inferred,919.0,1933.0,15.0,0.0
15-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/15-r_fun-0.000000-notes/run_0,1001,7148,680,7469,0.5784215784215784,0.3794117647058823,0.0775204177266033,0.0360940123111359,fn>=0_inferred,579.0,258.0,15.0,0.0
15-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/15-r_fun-0.016667-notes/run_0,4251,15749,5273,14727,0.3178075746883086,0.4500284468044756,0.0917362667209886,0.1506762334116451,all,1351.0,2373.0,15.0,0.016667
15-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/15-r_fun-0.016667-notes/run_0,2123,7773,2612,7284,0.3339613754121526,0.4586523736600306,0.0973366282262493,0.1541232471375273,fn<0,709.0,1198.0,15.0,0.016667
15-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/15-r_fun-0.016667-notes/run_0,2128,7976,2661,7443,0.3016917293233083,0.4415633220593761,0.0862555421201128,0.1473169508525576,fn>=0,642.0,1175.0,15.0,0.016667
15-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/15-r_fun-0.016667-notes/run_0,2266,8287,3027,7526,0.3053839364518976,0.4800132144037,0.0919479138984852,0.1753348618317847,fn<0_inferred,692.0,1453.0,15.0,0.016667
